"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "uniprot" "chr"
"evgLocus_880131" 58.0244650906086 4.74471851373764 1.07487513678796 4.41420435857901 1.01382157007867e-05 0.000657727506970193 "SPEN_DROME" "chr_05"
"evgLocus_401745" 183.497998565067 -3.04920107745961 0.691213813985193 -4.41137172863985 1.02717798404683e-05 0.000659820758873159 "PT100_BOVIN" NA
"evgLocus_119611" 27.9637677976185 -4.68440342358894 1.0624812474265 -4.40892809631728 1.03883505758625e-05 0.000663662331051415 "TKTL2_MOUSE" "chr_09"
"evgLocus_484890" 143.032071689098 -8.45481867154125 1.91858264013436 -4.40680453094747 1.04906778659839e-05 0.000666557146365315 "SKEL2_DROME" "chr_29"
"evgLocus_661641" 59.1881229999367 2.72316386623185 0.620701861624431 4.38723328314997 1.14801639391719e-05 0.00072548430601545 "." "chr_28"
"evgLocus_112832" 2063.32527803997 -6.31169247960152 1.44012301538743 -4.38274537116785 1.17193056621307e-05 0.000736615067182636 "NUPR1_MOUSE" "chr_12"
"evgLocus_341334" 158.807730284273 -3.76024765485835 0.859073915975859 -4.3770944326565 1.20271874382122e-05 0.000751924322674542 "LIPR1_HUMAN" NA
"evgLocus_767805" 1505.61390469267 -3.07438955302866 0.702579867988842 -4.37585773960361 1.20955886007204e-05 0.000752178331547987 "CYB5_MUSDO" "chr_10"
"evgLocus_342403" 376.436250810051 -3.10020848923366 0.709536132757141 -4.36934547249448 1.24619486045238e-05 0.000766803374397303 "." "chr_10"
"evgLocus_622949" 1621.10471188568 3.9532692579246 0.904705598732132 4.36967480190768 1.24431700952111e-05 0.000766803374397303 "." "chr_04"
"evgLocus_371876" 82.8730022149427 4.38480165756284 1.00590983846292 4.35904043275193 1.30633977949651e-05 0.000799603055606998 "." "chr_13"
"evgLocus_664228" 1705.2794421512 -4.64699155361533 1.06708860933808 -4.35483193518287 1.33169048701642e-05 0.000810874660609843 "." "chr_23"
"evgLocus_2356" 204.290156481715 -5.32103879133803 1.22420992124001 -4.34650846968165 1.38321712695631e-05 0.000833566568620939 "REEP2_DANRE" "chr_18"
"evgLocus_155987" 150.722418625145 -2.73372009865821 0.629681473786208 -4.34143326818977 1.41556272901373e-05 0.000845242548831879 "." NA
"evgLocus_344863" 13.347458864199 -3.9855088136622 0.918065678059768 -4.34120227877938 1.41705191661148e-05 0.000845242548831879 "SIM12_MOUSE" NA
"evgLocus_340545" 13.6195488604368 -5.06037455364924 1.16634150589725 -4.33867313137961 1.43345536324971e-05 0.000850686632068647 "." NA
"evgLocus_340903" 16.9139810751385 -5.39480477402062 1.24405951533405 -4.33645232203545 1.44800817566396e-05 0.000854983009176127 "." NA
"evgLocus_3872" 47.6231352353783 3.43419990893393 0.795676026230216 4.31607814703757 1.58825771259603e-05 0.000933081453163829 "." NA
"evgLocus_476572" 15.2142975513819 4.97664849697213 1.15382989146139 4.31315615395345 1.60940360656435e-05 0.000940776878217193 "SI25_BOMMO" "chr_27"
"evgLocus_456794" 16.8284701015051 -5.39067803897268 1.25298390604922 -4.30227236993811 1.69055314925609e-05 0.00097360871270704 "." NA
"evgLocus_350237" 80.0110327216367 3.15130163608213 0.733191545251715 4.29806052250677 1.72299121752769e-05 0.000987425996280209 "." "chr_24"
"evgLocus_766335" 32.2751342562413 -3.16147542120538 0.738640431640786 -4.28012776687922 1.86786050490521e-05 0.00106005617295373 "MALT1_HUMAN" NA
"evgLocus_751752" 83.1073080485261 -7.67771768339785 1.79488804512815 -4.27754683877774 1.88964206288941e-05 0.00106723697377972 "." "chr_24"
"evgLocus_372254" 299.414092236236 5.50634850133841 1.28845323796759 4.27361144283679 1.92332085301262e-05 0.00107586335371151 "ENDOU_DROME" "chr_10"
"evgLocus_703142" 457.661204691454 2.20879450850884 0.517818996349113 4.26557257281397 1.99390185937791e-05 0.00111003364942796 "." NA
"evgLocus_447469" 145.824181619177 2.40121973860815 0.56313808165619 4.26399815041128 2.00801106229819e-05 0.00111259039475489 "." NA
"evgLocus_112890" 740.132052965388 -2.06006113413249 0.483265107789987 -4.26279717059096 2.01883752166601e-05 0.00111331271065082 "ATOX1_CANLF" "chr_17"
"evgLocus_446483" 20.5311794129698 -5.62214488990635 1.3205083363715 -4.25756107330219 2.06669211251639e-05 0.00113435199471498 "." "chr_16"
"evgLocus_624099" 8593.2371763657 2.12249325290462 0.499966689484666 4.24526933002747 2.18331012562293e-05 0.00119276068591858 "." "chr_09"
"evgLocus_363072" 783.463584526641 -4.97167858259645 1.17153538290452 -4.24372891774762 2.19835894412265e-05 0.00119539601933665 "." "chr_01"
"evgLocus_284545" 79.3072812237342 -4.61641956689643 1.08828921586637 -4.24190509250005 2.21630417659103e-05 0.00119957463557989 "." "chr_06"
"evgLocus_340421" 324.640960670368 -2.86643080335943 0.676937337765923 -4.23441084343114 2.29151673826038e-05 0.00123456784271899 "NLTP_CHICK" "chr_05"
"evgLocus_361918" 85.6690586562759 -7.71653169650497 1.82325238168188 -4.23228938244235 2.31324504118852e-05 0.00124055723745574 "RPGP1_HUMAN" "chr_05"
"evgLocus_372710" 125.580143910255 2.64952129756397 0.626495303383661 4.22911597781193 2.34611383353713e-05 0.00125243912456085 "ENOPH_AEDAE" "chr_08"
"evgLocus_410086" 80.224819380898 -2.77997383498325 0.658187329982193 -4.22368178229511 2.40343343237857e-05 0.00127720637536081 "." "chr_13"
"evgLocus_43707" 44211.801763149 -2.85134646066341 0.676314275004019 -4.2160080986705 2.486648335201e-05 0.00130952277868625 "TCTP_PLUXY" "chr_01"
"evgLocus_495375" 25.1444986998431 -5.96283944740503 1.41404108104242 -4.21687851035366 2.47707340168384e-05 0.00130952277868625 "CU19_LOCMI" "chr_13"
"evgLocus_154273" 74.5887463186662 -2.04486505378757 0.485519732510444 -4.21170328796797 2.53452318518709e-05 0.00132874935237768 "ANR49_MOUSE" "chr_10"
"evgLocus_113008" 93.816936787168 -7.84464378274619 1.86488852329053 -4.20649475010152 2.59362105669014e-05 0.0013476455010562 "ES16_MANSE" "chr_16"
"evgLocus_406101" 328.78380585439 2.19914619787011 0.522785946711638 4.20659011915469 2.59252728351399e-05 0.0013476455010562 "." "chr_29"
"evgLocus_251499" 27.4683584840031 2.48831155714124 0.591738783997515 4.20508444677455 2.60984693231824e-05 0.00135007612768728 "HIL_DROME" "chr_14"
"evgLocus_171617" 2428.5381622889 -2.10945317234944 0.502827552321783 -4.1951821506382 2.72652387015244e-05 0.00139328228786305 "NDUBA_BOMMO" "chr_15"
"evgLocus_238487" 10.5631868626733 4.42046175696162 1.05375382498482 4.19496627404917 2.7291219221678e-05 0.00139328228786305 "YELL_DROMD" "chr_13"
"evgLocus_275704" 40.3638998286222 -4.3116242524731 1.0274272774273 -4.19652499714581 2.71041559099013e-05 0.00139328228786305 "." "chr_13"
"evgLocus_448061" 7844.00070934725 -3.12520435106863 0.746500660144255 -4.18647232068718 2.83323465963704e-05 0.00144014549590507 "." NA
"evgLocus_397164" 10.3810254187584 4.40089973702596 1.05358219976357 4.17708246970531 2.95271991917872e-05 0.00149438305519993 "HGNAT_MOUSE" "chr_17"
"evgLocus_364300" 1387.59949505099 -2.05742460691893 0.493166200360267 -4.17186864269274 3.02111793190564e-05 0.00152240904059952 "NDUA4_MOUSE" "chr_03"
"evgLocus_218652" 128.331756419736 -2.17351997081252 0.521550057506048 -4.16742350907959 3.08061834953298e-05 0.0015406288061867 "UBL5_DROME" "chr_11"
"evgLocus_734022" 558.167809673875 3.02043276234414 0.724810962217335 4.16720071824529 3.08362963516969e-05 0.0015406288061867 "JUPIT_DROGR" "chr_09"
"evgLocus_686030" 773.044502025804 -6.33035487021679 1.52021153163631 -4.16412764834312 3.12545230500463e-05 0.0015548792722472 "GUAA_HUMAN" "chr_05"
"evgLocus_891969" 65.7653514759394 -3.4841975419822 0.837991778074756 -4.15779442369586 3.21334990792555e-05 0.00159183363447278 "BORC8_DROME" "chr_10"
"evgLocus_333492" 48.1615909448369 2.39933489346145 0.577603765292613 4.15394607451347 3.26790219631614e-05 0.00161202719734734 "." NA
"evgLocus_563859" 98.3456721176682 3.66558579907761 0.88267531815372 4.15281329803678 3.28412674181999e-05 0.00161322377053015 "." NA
"evgLocus_477613" 26.769345673544 -4.03918726892277 0.973103310370547 -4.15083087877349 3.31270486191336e-05 0.00162045324437779 "." "chr_03"
"evgLocus_685988" 338.221070742796 -8.23372831858342 1.9869883826415 -4.14382307944725 3.41563293696824e-05 0.0016635080134365 "RTJK_DROFU" "chr_15"
"evgLocus_826578" 88.9876422776645 2.17378767898469 0.524699952477109 4.14291571539551 3.4291799780874e-05 0.0016635080134365 "." "chr_18"
"evgLocus_472027" 951.198213856527 3.48318428286673 0.843151298921285 4.13114975606758 3.60953327662186e-05 0.00174376254285067 "." "chr_29"
"evgLocus_223081" 4148.38010387984 2.63678371936423 0.639522146724659 4.12305302149211 3.73883593062667e-05 0.00179879550884594 "UDB37_RAT" "chr_16"
"evgLocus_310507" 142.317939546824 -8.44515331671238 2.05037594680634 -4.11883163664036 3.80798235700451e-05 0.00182455416949753 "HSDL2_XENLA" "chr_15"
"evgLocus_359330" 348.679676615089 -5.98486794184978 1.4565272877718 -4.10899815753225 3.97379246070435e-05 0.00189622888400386 "COX6C_TRACR" "chr_26"
"evgLocus_160160" 51.0076841542183 -4.30047787989125 1.04879423931245 -4.10040188884952 4.12433263751186e-05 0.00196006393760777 "HGNAT_MOUSE" "chr_17"
"evgLocus_154496" 104.667055241076 -2.16190264216012 0.527699488454162 -4.09684430146631 4.18820389269077e-05 0.00198235998823675 "NFYB_CHICK" "chr_13"
"evgLocus_160036" 1513.3848224866 -2.49198094373292 0.610501796212185 -4.08185685807025 4.46773118150535e-05 0.00210613892108787 "EF2_BOMMO" "chr_14"
"evgLocus_101181" 276.244220617236 -3.4277645034762 0.840517863871687 -4.07815782485199 4.53939489794097e-05 0.00212280263007312 "HIG2A_MOUSE" "chr_18"
"evgLocus_794327" 9.64835510451092 4.28380694387151 1.05022214674406 4.0789531597218 4.52389497520032e-05 0.00212280263007312 "RLIP_DROME" "chr_09"
"evgLocus_745963" 823.287470611345 -3.77111674217279 0.925511778456424 -4.07462857843073 4.60878441602239e-05 0.00214666528317601 "DHB13_HUMAN" NA
"evgLocus_458537" 80.7819908998259 2.74654735316772 0.67472390492028 4.07062404805745 4.68873656329213e-05 0.00217523885561303 "." NA
"evgLocus_456851" 2226.22913160994 -2.54610299750817 0.626033111677906 -4.06704206217472 4.76136514818371e-05 0.00220020236946307 "." "chr_20"
"evgLocus_162381" 134.281444380898 -3.02205626037112 0.743829453655998 -4.06283489517308 4.84803210094662e-05 0.00223143083827429 "." NA
"evgLocus_590939" 875.891863629577 -5.66654280206071 1.39688081529202 -4.05656856335029 4.97989483963744e-05 0.00227421681914849 "." "chr_16"
"evgLocus_385506" 99.3063338867355 2.84136137616175 0.700881001069717 4.05398544378452 5.03523508572291e-05 0.00229054215514344 "T23O_ANOGA" "chr_27"
"evgLocus_26804" 39.5820826016781 -3.12963916531608 0.772371868466629 -4.05198492214544 5.07849386510203e-05 0.00230126634794217 "PPIA_DROME" "chr_10"
"evgLocus_424878" 47.0577031857979 -2.34204624543519 0.578618071161412 -4.0476548558779 5.17333549278619e-05 0.00233519170834608 "." "chr_14"
"evgLocus_350856" 99.5061164233435 -2.34441135219198 0.580748879656559 -4.03687623741678 5.41676256333041e-05 0.00239876405787484 "TAF13_PONAB" NA
"evgLocus_660333" 11.8869858819493 -4.31884833934039 1.07162772571264 -4.03017599835645 5.57351056152121e-05 0.0024404461413762 "." NA
"evgLocus_82331" 88.9634238088025 2.76326713683689 0.68537265486483 4.03177325097958 5.53575840638759e-05 0.0024404461413762 "SPEN_DROME" "chr_05"
"evgLocus_826628" 24.6620412982313 2.53787142105476 0.629716558919129 4.03018053933798 5.57340288744434e-05 0.0024404461413762 "APY_TABYA" "chr_02"
"evgLocus_694205" 16.9190843661314 -4.72213809309805 1.17434390614432 -4.02108621536776 5.79303961587536e-05 0.0024866741006987 "." NA
"evgLocus_763271" 12.0080684410038 -4.90066641315538 1.21891018699847 -4.02053118058116 5.80670626542421e-05 0.0024866741006987 "." NA
"evgLocus_852686" 142.542028896661 2.63794928445595 0.655860983702381 4.02211650030551 5.76775157869186e-05 0.0024866741006987 "." "chr_08"
"evgLocus_751919" 80.5974805910217 -2.67893398416658 0.667695440874727 -4.01220948978922 6.01530821566797e-05 0.00255727157634088 "COX16_BOVIN" NA
"evgLocus_122149" 1905.75338724864 -3.05947938153961 0.762773682543563 -4.01099231863559 6.04640777272274e-05 0.00256117946633701 "." NA
"evgLocus_471732" 13.1597929806714 3.12390125838468 0.780087072774754 4.00455457782812 6.21344451277679e-05 0.00261299927334077 "." "chr_16"
"evgLocus_474882" 156.148971201189 5.910575092097 1.47697946845519 4.00179908951546 6.28626673492115e-05 0.00263414854472986 "HEXC_BOMMO" "chr_19"
"evgLocus_470838" 39.98310271684 -3.8032118886207 0.951192202951992 -3.99836318760558 6.37820307569524e-05 0.00265365025473142 "." "chr_01"
"evgLocus_581015" 649.751364542044 2.77071382775568 0.692957464074259 3.99838947035105 6.37749500769344e-05 0.00265365025473142 "." "chr_28"
"evgLocus_122104" 29.9909393250188 -4.30004404623353 1.07583071603779 -3.99695229196495 6.41632259091677e-05 0.00266004352519177 "." "chr_09"
"evgLocus_15748" 389.898154702019 -3.19898379144805 0.801283283534735 -3.99232563212381 6.5428441125767e-05 0.0026745591090956 "ARMET_DROPS" "chr_15"
"evgLocus_384248" 2880.73032931734 3.0677556629409 0.767993068279878 3.99450957260845 6.48283023572704e-05 0.0026745591090956 "." "chr_15"
"evgLocus_516232" 113.444083921597 2.96119266057858 0.741710942510444 3.99238098140488 6.54131666202046e-05 0.0026745591090956 "TBB3_DROME" "chr_26"
"evgLocus_606391" 24.3858467071633 3.24233026634117 0.811973968817257 3.99314558207332 6.52025080496519e-05 0.0026745591090956 "." "chr_09"
"evgLocus_606351" 219.605260024282 6.93149387007317 1.7369956873569 3.99050724220306 6.59321357225523e-05 0.00268575818373644 "." "chr_14"
"evgLocus_154683" 13.1787149435621 -4.98801245953479 1.25181315756432 -3.98463015777856 6.75853047938086e-05 0.00274354096647367 "." NA
"evgLocus_101902" 23.4599461874692 -2.85361231969048 0.716518630171465 -3.98260728964939 6.81633366853546e-05 0.00274792265237407 "." "chr_17"
"evgLocus_405702" 2475.72109045215 3.86683898754391 0.971263730575127 3.98124511995747 6.85552070151879e-05 0.00275422311070296 "." "chr_09"
"evgLocus_775788" 292.501644886818 -2.35310014958378 0.591276302107218 -3.97969636394641 6.90033440470408e-05 0.0027627332029245 "CSN9_DANRE" "chr_01"
"evgLocus_357906" 1815.53520354178 2.41220326074913 0.606555030204942 3.97689103317484 6.9822140191779e-05 0.00278597488389791 "CU198_LOCMI" "chr_01"
"evgLocus_162245" 49.5595675885528 2.64724272915834 0.666500292023541 3.97185531775406 7.1315030575988e-05 0.00282333479968567 "PURA_HUMAN" "chr_28"
"evgLocus_362324" 50.1540498379797 -6.94072257642791 1.74807631345955 -3.97049174740649 7.1724440638666e-05 0.00282333479968567 "." "chr_06"
"evgLocus_223564" 306.678887544998 3.2575333413813 0.820951396704758 3.9679978065167 7.24790008858014e-05 0.00283293112786139 "GGT7_MOUSE" "chr_01"
"evgLocus_361998" 183.465508415685 -2.8536844413168 0.719304628625698 -3.96728218858961 7.26968988870148e-05 0.00283293112786139 "EST6_APIME" "chr_08"
"evgLocus_368026" 13.9764441003449 -5.12655267016381 1.29272215818093 -3.96570340944545 7.31798135843075e-05 0.00283293112786139 "." NA
"evgLocus_379671" 12.7610401301044 -4.29152919820294 1.08141605741903 -3.9684348764391 7.23462217964254e-05 0.00283293112786139 "COA5_XENTR" "chr_18"
"evgLocus_812638" 60.9741510898534 -2.24461954887887 0.565941554214489 -3.96616847122021 7.30372468268541e-05 0.00283293112786139 "." "chr_Z"
"evgLocus_16299" 46.9992374798552 -2.66129173978181 0.671561918189145 -3.96283896942509 7.4063740230844e-05 0.00284828679946973 "." "chr_10"
"evgLocus_356729" 64.8265753227637 -7.31617555034195 1.84611702404938 -3.96300746650082 7.40114660736357e-05 0.00284828679946973 "PSD11_DROME" "chr_12"
"evgLocus_447055" 101.967551752762 -2.44814618487532 0.618134915359522 -3.96053697023638 7.47814136536503e-05 0.0028664574000814 "RIR2_DROME" "chr_10"
"evgLocus_262134" 108.484167790887 2.03388865981637 0.5139835174135 3.95710872218515 7.5862407997164e-05 0.0028795695191391 "." "chr_11"
"evgLocus_28164" 323.653727919052 -2.63867863116747 0.666761936105764 -3.95745241034412 7.57533735359682e-05 0.0028795695191391 "MED10_ANOGA" "chr_07"
"evgLocus_285774" 238.574898657853 -2.12008950237357 0.535655152903667 -3.95793728648187 7.55997994207729e-05 0.0028795695191391 "MIC13_DROME" "chr_06"
"evgLocus_125905" 36.6847976598536 2.04493063936606 0.517150065756934 3.95423064748714 7.67813146071571e-05 0.00289985005064268 "." "chr_15"
"evgLocus_222699" 102.736565474608 2.48503482812088 0.628549483137763 3.95360253215931 7.69832524133601e-05 0.00289985005064268 "." "chr_05"
"evgLocus_168347" 377.945527630332 -2.96810665904127 0.751076075022268 -3.95180562628529 7.75637308363374e-05 0.00290640249105006 "DHB13_HUMAN" NA
"evgLocus_463843" 43.9318272057514 3.16141131666618 0.800682326925656 3.94839652425564 7.86764098883466e-05 0.00293867702237911 "." "chr_07"
"evgLocus_143606" 13.7003395671975 -3.80103701426748 0.964282838857488 -3.9418279171815 8.08629855356073e-05 0.00299190555855717 "TKTL2_MOUSE" "chr_09"
"evgLocus_301167" 42233.389761618 -2.86276966352923 0.726257759043076 -3.94180940290572 8.08692290226726e-05 0.00299190555855717 "." "chr_29"
"evgLocus_422994" 26.871902363642 -6.03116575868176 1.53166494447578 -3.93765345380152 8.2282311312845e-05 0.00303458202384376 "." NA
"evgLocus_626487" 4287.77898413279 6.48733485044264 1.64883041434948 3.93450702630453 8.33676301009957e-05 0.00306494013682623 "CU01_ANOGA" "chr_03"
"evgLocus_301272" 159.236693945149 -3.08402820151573 0.784314003633882 -3.93213456246709 8.41949118891405e-05 0.00308435267538102 "." "chr_27"
"evgLocus_485939" 145.235160392772 -2.19585882670799 0.558531874296476 -3.93148346184161 8.44233047747776e-05 0.00308435267538102 "ATS16_HUMAN" "chr_26"
"evgLocus_703909" 382.698858394985 -2.37153411596754 0.603533047854625 -3.92941881873349 8.51514176400985e-05 0.00310126237891088 "TBB1_MANSE" NA
"evgLocus_686314" 413.871539470757 2.64994422458402 0.674948343452085 3.92614375646978 8.63185786738975e-05 0.00313302638167697 "." "chr_06"
"evgLocus_363573" 50.4368892305024 -2.75412738015251 0.702841201246735 -3.91856279237345 8.90785247688231e-05 0.00320436010176095 "RIFK_DROME" "chr_09"
"evgLocus_757786" 97.3603283824508 2.09293323158353 0.534041066888273 3.91904922926347 8.88989573080373e-05 0.00320436010176095 "." "chr_16"
"evgLocus_274910" 674.676096202633 -2.63240431912299 0.672282793313975 -3.91562054733949 9.0171975421205e-05 0.00323374406334143 "." "chr_Z"
"evgLocus_791205" 229.757156702762 -2.3210491847386 0.593462579650097 -3.91102870564658 9.19038473608601e-05 0.00328577333179149 "NGEF_RAT" "chr_20"
"evgLocus_71646" 305.816339714316 -2.19167821161791 0.560731195588418 -3.90860759818797 9.28296015706107e-05 0.00330875265842076 "ACPM_DROME" NA
"evgLocus_341839" 76.792247076893 2.36415223035052 0.605568957620224 3.90401819743404 9.46086625285895e-05 0.00336191450948857 "." "chr_Z"
"evgLocus_207690" 24.8478385776751 -2.69204580291896 0.690366863552186 -3.89944237628588 9.64144791080082e-05 0.00338546944615006 "DCTN6_MOUSE" "chr_06"
"evgLocus_396962" 125.580246988924 4.51876872250329 1.15836787014582 3.90097898859579 9.58044668120102e-05 0.00338546944615006 "HEXC_BOMMO" "chr_19"
"evgLocus_356596" 3279.75220845565 -5.00110421987338 1.28299643944687 -3.89798760628632 9.69953793131125e-05 0.00339512868128622 "." "chr_16"
"evgLocus_207628" 495.976113535554 -2.05656106637086 0.528083812512956 -3.89438384142934 9.84486535350642e-05 0.00341532109340782 "HYI_DANRE" "chr_09"
"evgLocus_89300" 21.5644964684217 2.87103888635286 0.737213731263306 3.89444575514482 9.84235132297399e-05 0.00341532109340782 "RS21_PLUXY" NA
"evgLocus_514703" 269.32788864656 -3.56187189717985 0.917197824863322 -3.88342819904815 0.000102993955437435 0.00355192428619189 "." "chr_Z"
"evgLocus_341765" 47.0713637169097 -5.38201065697007 1.38705010056245 -3.88018475669168 0.000104377148373768 0.00357851390509597 "." "chr_09"
"evgLocus_51232" 9.35427655026469 4.23643246771932 1.09172379327612 3.88049843175657 0.000104242617170737 0.00357851390509597 "GNPI_DROPS" "chr_27"
"evgLocus_356651" 1462.5887211262 -3.19943805347449 0.825423349241083 -3.87611769937952 0.000106136358379455 0.00361661081898297 "PLCX3_MOUSE" "chr_18"
"evgLocus_783710" 385.849124228524 -2.09732338336352 0.541178244215182 -3.87547615925519 0.000106416399087344 0.00361661081898297 "SUN_DROME" "chr_13"
"evgLocus_836777" 128.294877911439 4.63418620799431 1.19569558334516 3.87572411619136 0.000106308080059409 0.00361661081898297 "." "chr_23"
"evgLocus_237618" 8.95735756701135 4.16907720535117 1.07639672445273 3.8731790153587 0.000107424861136839 0.00364030159869794 "TBB1_MANSE" NA
"evgLocus_25791" 31.9762114870136 2.35513711875616 0.608364140845111 3.87126222706767 0.000108273238973169 0.00365692325070223 "." "chr_08"
"evgLocus_762284" 13.4416721775101 -3.4994049852377 0.904084761593002 -3.87066028971855 0.000108540960396345 0.00365692325070223 "CP6A2_DROME" "chr_20"
"evgLocus_284919" 23.2440147832159 -2.23051334345017 0.576917836713558 -3.86625824598595 0.000110517911015284 0.00371283016574621 "." "chr_05"
"evgLocus_343379" 6521.49315417755 -2.22777358579118 0.576401973112599 -3.86496523209505 0.00011110502498721 0.00372185916081798 "RS20_DROME" "chr_26"
"evgLocus_223578" 26.3390797607088 -6.02723161144978 1.56089423051892 -3.8613965594876 0.000112740742749376 0.00376445097591703 "." NA
"evgLocus_3901" 63.3922417449208 -2.98670056798478 0.773598061672279 -3.86079117303947 0.000113020468099126 0.00376445097591703 "MED11_DROME" "chr_01"
"evgLocus_345381" 17.4427696542257 -5.43080500706138 1.40712583823795 -3.859502014306 0.000113618320658079 0.00377361303072046 "." NA
"evgLocus_423548" 3392.96295305183 -2.55301708134325 0.661837464561573 -3.85746836352709 0.000114567502327789 0.00379435883771721 "." NA
"evgLocus_687125" 71.7892267404591 -3.51608682594731 0.913066333862348 -3.85085584206568 0.000117705771576063 0.00387633288872044 "MLP2_DROME" "chr_17"
"evgLocus_350296" 3308.07116502029 -2.04235462962324 0.530548643764933 -3.84951437276341 0.000118352239168116 0.00388164375964712 "." "chr_19"
"evgLocus_687378" 242.055439413913 -6.94599871828651 1.80708332945338 -3.84376226877572 0.000121162382415634 0.00395673020341112 "RHG20_HUMAN" "chr_09"
"evgLocus_421962" 265.796916635863 6.61502951994588 1.72172053150637 3.84210410394435 0.000121984073498462 0.00397246741858084 "." "chr_02"
"evgLocus_540016" 58.7814262441071 2.56134180812 0.667029371262806 3.83992357528563 0.000123072616759261 0.00399678322925701 "." "chr_28"
"evgLocus_422961" 444.374080347596 -3.28271847635537 0.855138986322896 -3.83881278816568 0.000123630647903797 0.00400378366937198 "." "chr_18"
"evgLocus_349726" 35.4690761952736 -2.86173463691749 0.745670929976667 -3.83779831273165 0.000124142377682645 0.00400925010355747 "DHGL_DROPS" "chr_23"
"evgLocus_451178" 87.7254990252145 -4.98569137630605 1.29943193797555 -3.83682379245928 0.000124635832714484 0.00401409785196978 "." "chr_09"
"evgLocus_457813" 13.378217622598 -5.06213035425926 1.3205741728183 -3.83327984028032 0.00012644596951308 0.00406120832301488 "." NA
"evgLocus_806347" 45.1388313511395 -5.87342666660331 1.53331920475266 -3.83053094776229 0.000127867049121089 0.00409559909938262 "BBS2_MOUSE" "chr_14"
"evgLocus_363099" 103.840444332215 -3.82925001170179 1.00006326397259 -3.82900777345895 0.000128660943448515 0.00409962979238904 "CBX3_PONAB" NA
"evgLocus_745856" 144.407650539544 -2.72407041843751 0.71144747252192 -3.82891291859018 0.000128710536130986 0.00409962979238904 "." "chr_28"
"evgLocus_82312" 230.35562136138 2.18974597217839 0.571992964387518 3.82827431194567 0.000129044886117455 0.00409962979238904 "FBN1_MOUSE" "chr_20"
"evgLocus_512864" 20.4847726968006 -5.08790457456591 1.33060129474451 -3.82376343286426 0.000131430024956818 0.00416408786387578 "." "chr_19"
"evgLocus_758820" 15.7395243208796 2.70178786695533 0.707725887636755 3.81756258200073 0.000134776606270173 0.00425857649703945 "SULF1_DROME" "chr_11"
"evgLocus_363093" 110.530743459321 -3.22380738878421 0.845448844235445 -3.81313122699878 0.000137217207524257 0.0043240063966741 "VPS28_DROME" "chr_26"
"evgLocus_238485" 144.141324953706 -6.46691300544594 1.69765619845423 -3.80931840695088 0.000139350409021801 0.0043676826591793 "REEP2_DANRE" "chr_18"
"evgLocus_225808" 9.8200320347007 -4.61094964078371 1.21123754871873 -3.80680870210907 0.000140771547940154 0.00440042825392604 "." NA
"evgLocus_340580" 2510.28880271926 -2.02275998086463 0.531920752749304 -3.80274687612717 0.000143100547495237 0.00445063393617832 "." NA
"evgLocus_880309" 10.024721688856 -4.62387556882259 1.21595170085581 -3.80268029196242 0.00014313902660192 0.00445063393617832 "AFAD_HUMAN" "chr_13"
"evgLocus_147487" 36.0702794464879 -2.80866190076667 0.73880060062889 -3.80165080858875 0.000143735208286887 0.00445731649889124 "RBX2_HUMAN" "chr_10"
"evgLocus_643389" 45.7441487627951 2.81695973762068 0.741569817284187 3.79864400082663 0.000145489890583112 0.00449979447303481 "GD_DROME" "chr_02"
"evgLocus_408312" 31.1254446216177 2.43070076227625 0.640017898870521 3.79786372625806 0.000145948520649588 0.00450206901032807 "RAS2_DROME" NA
"evgLocus_284632" 18.4059822409002 -3.81741035459239 1.00584834883059 -3.79521461563322 0.00014751579335853 0.00451890508423012 "." "chr_18"
"evgLocus_375172" 3721.24736571512 -2.07132522094897 0.545840191096892 -3.79474662132618 0.000147794310952869 0.00451890508423012 "GPX4_BOVIN" "chr_18"
"evgLocus_763972" 458.158462136232 -3.24852993870702 0.856152922827935 -3.79433375988123 0.000148040428300414 0.00451890508423012 "PLCX3_MOUSE" "chr_18"
"evgLocus_240366" 12.7592011798772 -4.94065123664847 1.30777458007849 -3.77790737938332 0.000158151671209413 0.00481497705236783 "." "chr_24"
"evgLocus_767708" 11.4474525535915 -3.82656689862431 1.01434821018451 -3.77243914880893 0.000161659400617141 0.00490898714964935 "." "chr_Z"
"evgLocus_282696" 16.6060570704418 2.49631658180432 0.662206746522665 3.76969367182199 0.000163448034203395 0.00495044292194789 "." "chr_22"
"evgLocus_5544" 45.8082035809548 -3.00158970792208 0.796912613156949 -3.76652302694942 0.000165536822604691 0.00500075192008126 "NDUA5_BOVIN" "chr_10"
"evgLocus_860081" 60.6197234919872 -5.35696610138968 1.4235123889902 -3.76320300604462 0.000167750918817537 0.00505457729870057 "HSP23_DROME" NA
"evgLocus_322585" 55.7528398845621 -2.11311741334297 0.561748081531716 -3.76168158435209 0.000168774824488921 0.00505934993102557 "NNRE_DROGR" "chr_13"
"evgLocus_473287" 10.7755228458635 -4.12169260830025 1.09555263954781 -3.76220407811848 0.000168422529029593 0.00505934993102557 "." "chr_11"
"evgLocus_672787" 119.273734752562 4.80362176003291 1.2774711327713 3.76025855833791 0.000169737828884074 0.00507520449484323 "TT39B_XENTR" "chr_Z"
