"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "uniprot" "chr"
"evgLocus_384273" 17.0584410058325 4.07988396524601 1.11190870214971 3.66926165552817 0.000243252009668326 0.0186361104261065 "FUTSC_DROME" NA
"evgLocus_143542" 8.18081670662902 -4.40245205742251 1.20068285844446 -3.66662356046799 0.0002457741884869 0.0187241486502562 "VCP_APIME" "chr_01"
"evgLocus_198218" 171.926659161057 4.52065285603502 1.24013067083034 3.6453036461135 0.000267076269329754 0.0202339949158325 "FCL_CAEEL" "chr_03"
"evgLocus_434121" 16.3533396484065 -3.49727922932832 0.961214665602644 -3.63839562012473 0.000274341774700025 0.0206696065280897 "." "chr_01"
"evgLocus_125100" 22.068215327097 3.07488512885025 0.85060220473126 3.61495080984622 0.00030040465489226 0.02250889164157 "." NA
"evgLocus_168011" 33.8412694185277 -3.35312643864743 0.932726453329993 -3.59497302416608 0.000324425190822847 0.0240937025663844 "DOA_DROME" "chr_03"
"evgLocus_469160" 409.626450493698 -2.94338809219212 0.818872349627018 -3.59444068850631 0.000325089189133587 0.0240937025663844 "QCR2_HUMAN" "chr_07"
"evgLocus_164721" 23.7638061135189 4.87688990998898 1.35881296167631 3.58908109323051 0.000331845611306018 0.0244615059534063 "." "chr_26"
"evgLocus_340128" 29.7132387246353 2.84067861362367 0.793742450635813 3.57884174060263 0.000345120369453444 0.0251246960436327 "RTJK_DROFU" "chr_15"
"evgLocus_760076" 66.8969265472311 2.19941553175935 0.614929542036386 3.57669518442035 0.000347965524000512 0.0251246960436327 "RNO_DROME" "chr_Z"
"evgLocus_84380" 27.8468196643105 2.69393502714367 0.75295072665835 3.57783707720099 0.000346449281399592 0.0251246960436327 "FA76A_CHICK" NA
"evgLocus_495327" 27.9699148101107 4.55152990325853 1.27549911533134 3.56843046659124 0.000359126131869079 0.025640853718841 "." "chr_01"
"evgLocus_24310" 182.637252844556 -2.14150660495574 0.602753703938278 -3.55287174672431 0.000381050194994186 0.0270644870267485 "POLX_TOBAC" NA
"evgLocus_17941" 99.5411811265253 -4.18622815542754 1.17926086787631 -3.54987456080552 0.000385414750948751 0.0271244672894609 "ATPK_DROME" "chr_15"
"evgLocus_84098" 23.9997835891692 3.56288522130375 1.00375351394061 3.54956189126183 0.000385872747243193 0.0271244672894609 "." "chr_02"
"evgLocus_612131" 34.2736835180449 -2.21031613797448 0.623110020398015 -3.54723253617817 0.000389300814412346 0.0272251036212368 "S61G1_GRYOR" "chr_17"
"evgLocus_86147" 89.8048438580448 2.68090731906171 0.757248625927325 3.54032642288215 0.000399632416896516 0.027663894767603 "." NA
"evgLocus_124845" 1403.60849009122 -4.1949405398806 1.19030347035006 -3.52426137062921 0.000424665130163445 0.0287181876580763 "PEB3_DROME" "chr_14"
"evgLocus_643472" 6.71874865694256 -4.13003672269546 1.17203792604405 -3.52380808753814 0.000425392234870676 0.0287181876580763 "." NA
"evgLocus_821913" 7.86572229684422 3.65077761576893 1.03497881220243 3.52739357823189 0.000419672429542973 0.0287181876580763 "PSME4_XENLA" "chr_08"
"evgLocus_83105" 33.030439624976 2.33479639676921 0.661840450449378 3.527732998465 0.000419134702234546 0.0287181876580763 "SINA_DROVI" "chr_11"
"evgLocus_34307" 400.053132390248 -3.7487814816712 1.06446838938294 -3.52174054115814 0.000428723523164674 0.0287834863464634 "SEPIA_DROME" "chr_07"
"evgLocus_82937" 82.222211004074 4.28426577543009 1.2169155015676 3.52059429755902 0.000430580861969533 0.0287834863464634 "ESTF_MYZPE" NA
"evgLocus_490119" 67.0116768368716 3.22882509108611 0.91863359441135 3.51481277271937 0.000440064122056306 0.029273924060887 "GLYR1_ANOGA" NA
"evgLocus_415565" 14.811181668574 -5.20987467456826 1.48286293105514 -3.51338924553271 0.000442428818498416 0.0292883582420529 "WBL_DROME" "chr_02"
"evgLocus_499050" 168.086628097847 -4.08999774439666 1.16642526354469 -3.50643789381535 0.000454147405522304 0.0299188800439984 "QCR10_HUMAN" NA
"evgLocus_703134" 1057.25438705191 2.66604570495567 0.761241893325364 3.5022319821489 0.000461377713534485 0.0302490763436047 "." "chr_14"
"evgLocus_657902" 14.0212161983383 -2.4524471943806 0.701786051162581 -3.49457956640469 0.000474809059810298 0.0309807231992011 "." NA
"evgLocus_1032" 49.1483268360285 -3.35144837151501 0.96346218538287 -3.47854687227104 0.000504140262478061 0.0325827524142811 "ALG11_HUMAN" "chr_27"
"evgLocus_222485" 51.3538234071753 -3.00944963510723 0.865466622776735 -3.47725672591718 0.000506572520123776 0.0325855163062638 "ODO1_MACFA" "chr_13"
"evgLocus_120" 215.03629555776 -3.63532797300701 1.04616912092603 -3.47489512000618 0.000511053117807808 0.0325959814889658 "." "chr_03"
"evgLocus_86443" 248.816014279075 -2.02755294916528 0.583526845991509 -3.47465238847775 0.000511515732099338 0.0325959814889658 "PSB3_DROME" "chr_04"
"evgLocus_856744" 195.854591060914 4.62329717747822 1.33243543294556 3.46980954060767 0.000520827544509291 0.0330350010440614 "SERA_MANSE" "chr_13"
"evgLocus_288314" 49.1451376424327 -3.35557118855052 0.968883994839506 -3.46333638126241 0.000533520960213575 0.0335425504161981 "." "chr_16"
"evgLocus_95803" 151.086256027123 3.324344004452 0.959899340592967 3.46322146903281 0.000533748877342157 0.0335425504161981 "HDC_DROME" "chr_19"
"evgLocus_147487" 18.227713195559 -2.55446236545606 0.738033442186506 -3.46117427672136 0.000537824518361348 0.0336436374169436 "RBX2_HUMAN" "chr_10"
"evgLocus_174011" 210.071522507876 -3.35236030066129 0.969462530681186 -3.45795757398255 0.000544287089838565 0.0338389437433015 "RPAB4_HUMAN" "chr_10"
"evgLocus_286232" 172.72922875444 -3.51016239316682 1.0153324790045 -3.45715562709904 0.000545909483282712 0.0338389437433015 "NDUC2_MOUSE" "chr_19"
"evgLocus_790187" 75.1265145676497 2.67138583553755 0.774133873065415 3.4508060278507 0.00055891511157797 0.0344883501203112 "." "chr_28"
"evgLocus_237765" 65.8799852437671 -3.10352719211595 0.901891749482176 -3.44113048367263 0.000579289104233406 0.0354249574638159 "DLDH_MANSE" NA
"evgLocus_790230" 12.862880825864 3.11604634906235 0.905246371033295 3.44220805382024 0.000576986295845271 0.0354249574638159 "Y2R2_DROME" NA
"evgLocus_1675" 1763.24648672335 -2.08278590120315 0.606894424863875 -3.43187515962157 0.000599423420672921 0.0364925767308778 "ADHX_SPAAU" "chr_07"
"evgLocus_154829" 3479.04265621697 -4.31696351694249 1.25974688127899 -3.42684993398005 0.000610626423664241 0.0369450411445084 "MGST1_MOUSE" "chr_11"
"evgLocus_91565" 52.0139368351091 -4.08153265636321 1.1912994345747 -3.42611818482089 0.000612273909119227 0.0369450411445084 "CU16_MANSE" "chr_13"
"evgLocus_484059" 44.9868462910836 -2.62907301841268 0.768795901526264 -3.41972819209008 0.000626837340870164 0.0376512885649689 "RTJK_DROFU" NA
"evgLocus_604452" 22.3622506647657 -3.40200715815597 0.995153645757073 -3.41857478255818 0.000629500168131767 0.0376512885649689 "CTNS_DROME" "chr_13"
"evgLocus_582369" 13.1414875845356 2.85917525662425 0.837850945282847 3.41251062939247 0.000643674166526785 0.0383309371568811 "." "chr_14"
"evgLocus_2804" 338.687759414768 -3.40369004422475 0.998527438900205 -3.40870957734885 0.000652709271751658 0.0383663635296438 "AURKB_DROME" "chr_09"
"evgLocus_414120" 10.0799386600056 4.05997012811514 1.19038607800993 3.41063307368526 0.000648122479935552 0.0383663635296438 "KLC_DROME" "chr_16"
"evgLocus_415004" 9.91567344366229 -2.94487996702334 0.863754851149828 -3.40939325909791 0.000651075509314835 0.0383663635296438 "S22BB_DANRE" "chr_11"
"evgLocus_152090" 411.682006345697 2.09998016814891 0.616701509939044 3.40518084406259 0.000661202511806892 0.0385334130491905 "GRCR1_DROME" "chr_27"
"evgLocus_509396" 40.0463104672426 3.11434936705942 0.915287866024605 3.40259002950194 0.00066750359265725 0.0387350914598592 "SPEN_DROME" NA
"evgLocus_256312" 95.6645840145734 -2.43511443234933 0.716327454152561 -3.39944311534192 0.000675232239267686 0.0388170532085863 "." "chr_02"
"evgLocus_311472" 108.263273521132 2.04657215408648 0.602190844811895 3.39854411889268 0.000677455354084002 0.0388170532085863 "PURA_MOUSE" "chr_28"
"evgLocus_42200" 105.388636992423 -2.2873719621339 0.672749577668178 -3.40003477974995 0.000673772823872253 0.0388170532085863 "WDR75_XENLA" "chr_12"
"evgLocus_50468" 57.9167170775004 2.40228707119672 0.708791795090275 3.3892704286888 0.000700788611673367 0.0399860012443084 "SCMC2_XENTR" "chr_Z"
"evgLocus_125549" 201.426322496419 -4.44815031258667 1.31357921793784 -3.38628249582825 0.000708464123216954 0.0400884865075087 "RPAB4_HUMAN" "chr_10"
"evgLocus_152517" 14.3436083307865 4.55382901340941 1.3514845932776 3.3695012403845 0.000753043522450119 0.042087108670706 "." "chr_26"
"evgLocus_1745" 20.6047633236882 -3.52153082009511 1.04464062988743 -3.37104523732202 0.000748835601998644 0.042087108670706 "." "chr_07"
"evgLocus_143674" 17.9162127302795 4.87041564371067 1.44736253426897 3.36502813109683 0.000765358553716281 0.0426007942735874 "DLDH_MANSE" NA
"evgLocus_886354" 157.253177594591 4.17669699020419 1.24281785130965 3.36066704047009 0.00077754497500588 0.042928667304272 "SERA_MANSE" "chr_13"
"evgLocus_478057" 91.643111016685 -4.13150063303909 1.23059897869638 -3.3573086802134 0.000787051913232583 0.0432783344385191 "PEB3_DROME" "chr_14"
"evgLocus_371834" 69.8297187515534 -3.412744635787 1.01930755983044 -3.34810097587691 0.000813673590830901 0.0445625171010482 "TCPA_DROME" "chr_03"
"evgLocus_33401" 514.872063332803 -5.38990453618082 1.61108918045139 -3.34550352741535 0.000821333144700057 0.0448020803770987 "YCF2E_CAEEL" "chr_26"
"evgLocus_263103" 54.6237277622022 2.81295445012814 0.842907689527374 3.33720345071878 0.000846259764214021 0.0459648210230368 "PIGB_DROME" "chr_27"
"evgLocus_41705" 328.035539509519 -4.13627269057261 1.23982406336825 -3.33617713414557 0.000849390254293852 0.0459648210230368 "YCF2E_CAEEL" "chr_26"
"evgLocus_470322" 9.65579101198857 -4.60032019576371 1.38570249239041 -3.31984695201631 0.000900668102908709 0.0485470787326722 "PSB3_DROME" "chr_04"
