"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "uniprot" "chr"
"evgLocus_216856" 14.5517327777333 -5.25557729341825 1.26035429448527 -4.16992056631556 3.04705824416347e-05 0.00203914584954381 "NCBP2_BOMMO" "chr_11"
"evgLocus_49274" 148.58691990667 6.29213175763012 1.51130734929575 4.16337005213544 3.13584525318169e-05 0.00207114218209812 "." "chr_20"
"evgLocus_603196" 424.807396800984 -7.22946244409072 1.73617698030258 -4.16401238244201 3.12703144586333e-05 0.00207114218209812 "OTOP_DROME" "chr_17"
"evgLocus_965" 77.3262141671416 -5.75240029025635 1.38193196623756 -4.16257849937272 3.14673910294563e-05 0.00207114218209812 "NADK_MOUSE" "chr_05"
"evgLocus_162207" 80.1315238482912 -6.2450444115723 1.50214180017069 -4.15742668958594 3.2185250992241e-05 0.00208403849533003 "ALDH2_PONAB" "chr_04"
"evgLocus_468828" 4595.55610404366 -5.45866940343803 1.31229610371751 -4.15963240916023 3.18760188404978e-05 0.00208403849533003 "." "chr_10"
"evgLocus_587741" 167.052011037336 -7.03519526756992 1.69206133955583 -4.15776609458892 3.21374830754124e-05 0.00208403849533003 "." "chr_13"
"evgLocus_223649" 64.1542513580699 -6.2465347546958 1.50426969484899 -4.15253646077266 3.28810345004358e-05 0.00211764468968129 "TRAF4_MOUSE" "chr_20"
"evgLocus_51078" 290.011643588149 5.93128137394632 1.4322132490479 4.14133955113828 3.45283367285726e-05 0.00220271981944922 "VCP_APIME" "chr_Z"
"evgLocus_790136" 17.4837494328012 -5.52934091484702 1.33524627081259 -4.14106448803788 3.45697742763547e-05 0.00220271981944922 "SPTCB_DROME" "chr_16"
"evgLocus_17502" 171.406495726745 7.50477579408994 1.81302391499298 4.13936944351835 3.48261725216848e-05 0.00220731598220773 "." "chr_14"
"evgLocus_262093" 85.7072712706558 -6.91137952219048 1.67184864957932 -4.13397440248528 3.56543203297313e-05 0.0022479110696308 "MTHSD_HUMAN" "chr_29"
"evgLocus_543455" 151.662289962473 7.32793391548422 1.77581953151239 4.12650823208557 3.68312825852214e-05 0.00230995777009616 "." "chr_03"
"evgLocus_422691" 202.245641714062 6.15015447383949 1.49190422761135 4.12235206524373 3.75023448459214e-05 0.0023156731387077 "." "chr_13"
"evgLocus_477522" 37.9187039228161 -4.97665696318595 1.20690480875842 -4.12348755848077 3.73178625865132e-05 0.0023156731387077 "." NA
"evgLocus_642336" 200.168739320662 -7.22336601285935 1.75212727420992 -4.12262631783788 3.74577082094464e-05 0.0023156731387077 "." NA
"evgLocus_83563" 36.7875146791246 -5.65988861195256 1.37542451227441 -4.11501217365491 3.87158981027885e-05 0.00237834740191438 "PICO_DROAN" "chr_15"
"evgLocus_686037" 82.8921002994346 -5.65147525650712 1.37411127874968 -4.1128221155782 3.90851552635326e-05 0.00238878099439723 "NRF6_CAEEL" "chr_11"
"evgLocus_223271" 163.751312083772 -7.14274371559506 1.73781193368354 -4.11019373106444 3.95327304266103e-05 0.00240387095319982 "ACADM_DROME" "chr_Z"
"evgLocus_367051" 611.132170580852 -7.06622647911354 1.72157901984996 -4.1045031320894 4.05184782456301e-05 0.00245136793386062 "TBB1_MANSE" "chr_26"
"evgLocus_406760" 554.886156991657 -6.68327987623249 1.62900893966191 -4.1026661754352 4.08416319700583e-05 0.0024585020571323 "RLBP1_HUMAN" "chr_26"
"evgLocus_711921" 46.6391492153671 6.20267831663645 1.51455887039193 4.09536957452922 4.21495463876545e-05 0.00252454708088856 "." NA
"evgLocus_722770" 75.8817124621298 -6.73296209543242 1.64974232803783 -4.08122043121756 4.47998416838288e-05 0.0026699368334855 "." "chr_06"
"evgLocus_252323" 20.8296375081903 -5.78895371463927 1.41912040704879 -4.07925478760326 4.51802982345004e-05 0.00267928115124297 "GLYG_RAT" "chr_10"
"evgLocus_237691" 69.5073965420722 -6.25724333011145 1.53499109019889 -4.07640368081921 4.57375884465369e-05 0.00269896833498062 "FHL2_HUMAN" "chr_13"
"evgLocus_424548" 135.689838591343 5.93484627325422 1.45679207826916 4.07391443280327 4.62294726002394e-05 0.00271462182489347 "." "chr_01"
"evgLocus_357575" 77.4088935907606 -3.96433738132071 0.974055082211171 -4.06993141735003 4.70269795383233e-05 0.00273464168878434 "." "chr_23"
"evgLocus_705212" 81.3342018298701 6.00517766881265 1.47545557743032 4.070049793889 4.70030904279369e-05 0.00273464168878434 "SERA_MANSE" "chr_13"
"evgLocus_761110" 37.1113885785602 -5.57118027534789 1.3704704828412 -4.06515889623391 4.79997487464596e-05 0.00277772459050164 "PEPT1_DROME" "chr_Z"
"evgLocus_343668" 218.282386571389 7.85428149857746 1.9350431645456 4.05896966149685 4.92897162329364e-05 0.00283866110939589 "." "chr_16"
"evgLocus_462861" 208.661212780608 -6.3402088476966 1.56388558235735 -4.05413856309077 5.03193850139083e-05 0.0028703614908648 "FAS3_DROME" NA
"evgLocus_485358" 34.5246316412751 4.41678190158007 1.08916443399914 4.05520210145199 5.00909742493306e-05 0.0028703614908648 "NUCB1_MOUSE" "chr_Z"
"evgLocus_687962" 49.8468142813985 -5.56434197205996 1.37368240604852 -4.0506757221024 5.10699411398965e-05 0.00289936883845887 "KCNK1_HUMAN" "chr_18"
"evgLocus_251703" 94.9954822489327 -6.33230648727706 1.56692493859262 -4.041231542951 5.31712265036501e-05 0.00300442510512842 "EIF3B_BOMMO" "chr_15"
"evgLocus_253503" 78.4694607534428 -6.70222709476892 1.66081564048857 -4.0355033583362 5.4485360225108e-05 0.00304990715017088 "S22BB_DANRE" "chr_11"
"evgLocus_88416" 158.123294359493 7.97505490093493 1.97606978682685 4.03581642414622 5.44127502700841e-05 0.00304990715017088 "." "chr_14"
"evgLocus_704384" 73.5832458324136 -5.69254359581917 1.41115589251814 -4.03395799571165 5.48451261095396e-05 0.0030557663519357 "CTNS_DROME" "chr_13"
"evgLocus_255351" 90.5865097772752 -6.67359086338964 1.65499513057283 -4.03239305065493 5.52117436126191e-05 0.00306195128118317 "." "chr_08"
"evgLocus_33688" 335.736548907814 -7.62822521082676 1.89307976032085 -4.0295318616337 5.58880407456225e-05 0.00306589173819396 "EF1G_ARTSA" "chr_16"
"evgLocus_422177" 56.0320631874809 -4.46759238911215 1.10865414749346 -4.02974399113813 5.58376317318317e-05 0.00306589173819396 "RTBS_DROME" "chr_20"
"evgLocus_765953" 374.156128064437 -7.69495393568835 1.90996336774077 -4.02884896415077 5.60506127944299e-05 0.00306589173819396 "TBB1_MANSE" "chr_26"
"evgLocus_484137" 14.556648237305 -5.25572934677532 1.30520376118247 -4.02675007771492 5.65530870694548e-05 0.00307931559093182 "VPP1_MOUSE" "chr_06"
"evgLocus_197597" 2279.17105088731 -8.81428165895217 2.19091394151662 -4.02310720285556 5.74353370996288e-05 0.00308005535655375 "EF1G_ARTSA" "chr_16"
"evgLocus_251763" 94.309004121865 -6.36211384048974 1.58162414197467 -4.0225194290134 5.75789028195941e-05 0.00308005535655375 "PCKG_DROME" "chr_26"
"evgLocus_251980" 155.25428561026 -6.88613486573584 1.71192427237486 -4.02245296527228 5.75951581824894e-05 0.00308005535655375 "." "chr_Z"
"evgLocus_340915" 136.274970325235 -6.74638603299701 1.67680851814486 -4.02334909442189 5.73763528089916e-05 0.00308005535655375 "RAE1_RAT" "chr_17"
"evgLocus_237237" 59.3412414281055 -5.38635519274015 1.3414596665936 -4.01529418056815 5.93716918968865e-05 0.00316094887659024 "CUT1_CAEEL" "chr_03"
"evgLocus_224651" 12.6717682805752 -5.04755919847224 1.25830833628936 -4.01138501025673 6.03635763534115e-05 0.0031995366422014 "." NA
"evgLocus_223949" 409.92128139299 -5.45494400158718 1.3607308990293 -4.00883378592973 6.10193449483442e-05 0.00322004728253839 "BAEE_BOMMO" "chr_08"
"evgLocus_510432" 50.3988488387565 -5.11803731609656 1.27784406752686 -4.00521272208277 6.19616957583809e-05 0.00325543488372651 "ZO2_MOUSE" "chr_09"
"evgLocus_222707" 74.0757451839277 -5.94495709867671 1.48477789201614 -4.00393697309449 6.2296968320058e-05 0.00325875713321386 "." NA
"evgLocus_262690" 25.6596654201945 -4.8956479021388 1.22387361027903 -4.0001253896002 6.33089302445244e-05 0.0032972942408659 "PRPS1_RAT" "chr_04"
"evgLocus_721772" 97.4733417285806 -6.79062274399368 1.69824590233179 -3.99860982126898 6.37156158925586e-05 0.00330410979557126 "CYCG_DROME" NA
"evgLocus_812402" 20.3941248229312 -4.96296790251568 1.2426967551035 -3.99370794373911 6.5047979225304e-05 0.00334424782463484 "." NA
"evgLocus_95198" 845.903073912371 -5.88211214240743 1.47277057318226 -3.99390933626394 6.49927238244478e-05 0.00334424782463484 "VLDLR_RABIT" "chr_10"
"evgLocus_728708" 1854.17249985015 6.93769720876574 1.73790601639369 3.99198641544615 6.55221270736885e-05 0.00335422888981075 "." "chr_08"
"evgLocus_686233" 82.9662579417801 -5.88339739287827 1.47496580970939 -3.98883645583451 6.63981771843443e-05 0.0033846117637926 "ESTF_MYZPE" NA
"evgLocus_271004" 345.097560524328 -7.57733416267674 1.90063175167605 -3.98674501570057 6.6985948135534e-05 0.00340010454540492 "PLSL_MOUSE" "chr_28"
"evgLocus_549218" 16.8572640990211 -5.47468659300157 1.37427549384168 -3.98368930941024 6.78535716108579e-05 0.00341520140473305 "." NA
"evgLocus_762099" 661.085550236774 -6.26893833260915 1.57361049144398 -3.98379291870165 6.78239798991489e-05 0.00341520140473305 "VATA_MANSE" "chr_16"
"evgLocus_704542" 174.829834165421 -5.08917174098346 1.27813288358899 -3.9817235017795 6.84173434395866e-05 0.00342916885800338 "." "chr_02"
"evgLocus_222795" 209.927389862484 -6.71281022374034 1.69078235378052 -3.97023910778982 7.18005390344661e-05 0.00358374440455779 "EIF3B_BOMMO" "chr_15"
"evgLocus_160037" 34.9212614344019 5.78358355126118 1.45783953581699 3.96722918343683 7.2713063011039e-05 0.00361423145978936 "LENG8_HUMAN" "chr_07"
"evgLocus_426530" 128.824819813198 -6.80349544819558 1.7161090545543 -3.96448898753847 7.35533420986159e-05 0.00364089043388149 "PXDN_MOUSE" "chr_15"
"evgLocus_536920" 256.938157263543 -6.64500074174804 1.67882704716998 -3.95812108992978 7.55416606130199e-05 0.00372392408429369 "." NA
"evgLocus_581063" 93.511855676335 -6.47520200380761 1.63652229271139 -3.95668426433684 7.59972713157622e-05 0.00373102997168654 "ANK3_HUMAN" "chr_28"
"evgLocus_145931" 48.5474136189342 4.22518626496814 1.06919196153714 3.95175648243159 7.75796644184418e-05 0.00373223614485347 "PSB6_MOUSE" "chr_11"
"evgLocus_17978" 27.2853212742164 -5.11328294055023 1.29330699620775 -3.95364979509386 7.69680400211852e-05 0.00373223614485347 "ATP5L_PONAB" "chr_10"
"evgLocus_197555" 93.0870544353162 -6.50731142846775 1.64629504134086 -3.95270061869817 7.72740941640891e-05 0.00373223614485347 "PCY1B_HUMAN" "chr_11"
"evgLocus_310491" 177.136914599314 4.86128573287923 1.2299019442774 3.95257992354453 7.73130936846968e-05 0.00373223614485347 "FAAH2_HUMAN" "chr_05"
"evgLocus_823229" 87.2698102924707 7.11432629214598 1.79880667108206 3.95502552137323 7.65264821911803e-05 0.00373223614485347 "AP1B1_MOUSE" "chr_02"
"evgLocus_626" 1556.63844317145 -6.96878641253459 1.76460522275908 -3.9492042314362 7.84114305899906e-05 0.00375716210814999 "RABEP_DROME" "chr_17"
"evgLocus_197455" 181.200403923118 -6.53559425084761 1.65808274490229 -3.94165747815725 8.09204791449845e-05 0.00383140877342992 "TBB1_MANSE" "chr_26"
"evgLocus_362366" 102.397771741125 -6.52935622784685 1.65619001135435 -3.94239560864604 8.06717664872721e-05 0.00383140877342992 "IF5_DROME" "chr_16"
"evgLocus_581283" 124.937715840256 -6.00011755821876 1.52217223334576 -3.94181251423197 8.0868179772075e-05 0.00383140877342992 "OTOP_DROME" "chr_03"
"evgLocus_705669" 171.618093502838 -6.78960109315957 1.72402780115492 -3.93822018914733 8.20882482159254e-05 0.00387139813141169 "SVEP1_HUMAN" NA
"evgLocus_854311" 151.895256579539 -6.20112357672854 1.57644760645403 -3.93360588156621 8.36809517236449e-05 0.00393103576744134 "NFAT5_HUMAN" "chr_01"
"evgLocus_144260" 93.5027276458254 -6.51640041060638 1.6599563070856 -3.92564574307819 8.64973783854543e-05 0.00404746912374749 "HEXC_BOMMO" "chr_19"
"evgLocus_133509" 42.3137650639141 -4.93506798692179 1.25814800082881 -3.92248605384326 8.76399676909346e-05 0.00408497732673037 "." "chr_27"
"evgLocus_118617" 131.940038850411 7.12581214996936 1.82344233186347 3.90789005248504 9.31056555530835e-05 0.0043229172398077 "." "chr_19"
"evgLocus_222933" 118.854601967412 -4.25126185613443 1.09187281106514 -3.89355043284507 9.87876529301277e-05 0.00456902430289575 "TBA1C_MOUSE" "chr_06"
"evgLocus_310785" 50.000631255935 6.30681146837793 1.62283745858999 3.88628659943408 0.000101789325540474 0.00468974742557437 "SERA_MANSE" "chr_13"
"evgLocus_223497" 106.384382676701 -5.98024422652651 1.54195457873592 -3.87835303905583 0.000105166026390342 0.00471829149861389 "CBPM_MOUSE" "chr_12"
"evgLocus_25015" 348.25870790892 -5.72829763087039 1.47561551200194 -3.88197168183662 0.000103612945457652 0.00471829149861389 "ADRL_DROME" "chr_27"
"evgLocus_326690" 1569.15154975438 6.82208317991853 1.75671878662828 3.88342359166792 0.000102995907965542 0.00471829149861389 "RL38_PLUXY" "chr_14"
"evgLocus_332218" 1313.6726544422 7.38397346588419 1.90329290044325 3.87957810601015 0.000104637798064089 0.00471829149861389 "." "chr_20"
"evgLocus_745931" 828.773658601832 -6.83729845778884 1.76270643031098 -3.87886396748584 0.000104945417448548 0.00471829149861389 "CHI10_DROME" "chr_15"
"evgLocus_746930" 651.866646023764 -7.46915881106865 1.9245818657355 -3.88092548519064 0.000104059722480394 0.00471829149861389 "TBB3_DROME" "chr_26"
"evgLocus_887892" 90.0737296738495 4.81144707465876 1.23917690764436 3.88277657933862 0.000103270447805072 0.00471829149861389 "." NA
"evgLocus_25041" 496.530060000589 -6.06057222667997 1.56346480431921 -3.87637266277893 0.000106025256721955 0.00473909160549366 "SEPT2_DROME" NA
"evgLocus_197263" 29.7188412159305 5.54856629181311 1.43173565471674 3.87541252711966 0.000106444213327307 0.00474013097192494 "ACADM_DROME" "chr_Z"
"evgLocus_363917" 114.402631140133 4.29323244779444 1.10815926604773 3.87420164170653 0.000106974812524765 0.00474611584901541 "." NA
"evgLocus_223054" 67.8415387954908 -5.21203722037661 1.34575509005888 -3.8729463175566 0.000107527518551553 0.00475303374438766 "WDR26_XENTR" "chr_19"
"evgLocus_367096" 276.57004231905 -6.22653480655212 1.60933404394223 -3.86901329154733 0.000109276685635507 0.00481259344569023 "KC1A_XENLA" "chr_29"
"evgLocus_366899" 1044.02473895781 -6.09820033092605 1.57659947040485 -3.86794518544404 0.00010975632818747 0.00481601119178646 "." "chr_15"
"evgLocus_746102" 62.0376809351032 -6.22282546973259 1.61038938162159 -3.86417442933365 0.000111465550557547 0.00487315996397393 "NICA_DROME" "chr_11"
"evgLocus_462897" 318.512688058015 5.15537438294646 1.3357403896152 3.85956314791951 0.00011358990245452 0.0049300487010967 "BI1_DROME" "chr_20"
"evgLocus_66700" 11.2099126688863 -4.86211238836997 1.25947168386574 -3.86043803179959 0.00011318394301098 0.0049300487010967 "SCRT_DROME" "chr_10"
"evgLocus_469325" 66402.680446653 -6.95780507844972 1.80640002622123 -3.85175209114928 0.000117275717208397 0.00507164554671257 "." "chr_15"
"evgLocus_169092" 41.0579105359534 -5.09246109880925 1.3233718136685 -3.8480954832282 0.000119039659007436 0.0050963847687574 "T23O_ANOGA" "chr_08"
"evgLocus_270863" 216.85074389191 -7.10184935057958 1.84596075638642 -3.84723744858038 0.000119457182250241 0.0050963847687574 "." "chr_14"
"evgLocus_5517" 13.8772836499567 -4.76922480455855 1.23990686915913 -3.84643792464259 0.000119847476395343 0.0050963847687574 "RTBS_DROME" NA
"evgLocus_736792" 38.8630333324024 -4.74688763399227 1.23439988711803 -3.84550232346092 0.000120305724444489 0.0050963847687574 "MLC2_DROME" "chr_19"
"evgLocus_764630" 65.1803071070861 4.86138683471131 1.26348770048865 3.8475933187408 0.000119283847035285 0.0050963847687574 "MSTAA_DROME" "chr_05"
"evgLocus_880130" 308.282707012984 -6.94747964478429 1.80674140762803 -3.84530935940925 0.000120400441569275 0.0050963847687574 "." "chr_14"
"evgLocus_357707" 43.6445171848989 -5.09618816048653 1.32653278573851 -3.84173554945298 0.000122167420144374 0.00515297016165302 "." "chr_07"
"evgLocus_222698" 334.412746788948 -5.88570180449515 1.5324894350398 -3.84061493013965 0.0001227264974769 0.00515838846763433 "." "chr_19"
"evgLocus_477300" 31.602666317506 -4.55600162562363 1.18730041651384 -3.83727788035399 0.000124405672589186 0.00521068374806246 "." NA
"evgLocus_284371" 402.573500585225 6.61706109354574 1.72620055114667 3.83330957063489 0.000126430681663915 0.00527704925314299 "LPSBP_PERAM" "chr_16"
"evgLocus_692200" 144.649476141754 4.64246321269031 1.21153745795482 3.83187757193013 0.000127169021940447 0.00528943650633546 "CBPC1_CHICK" "chr_10"
"evgLocus_540768" 46.3685938362789 -6.00781119709994 1.57190296449887 -3.82199877014371 0.000132374350151431 0.00548689391164012 "PSB6_MOUSE" "chr_11"
"evgLocus_262334" 135.40801393652 -6.12230071916878 1.60276177516417 -3.81984447972106 0.000133535843937475 0.00551595129147244 "MOGT1_XENTR" "chr_06"
"evgLocus_223760" 44.4353210702683 -4.44973654789531 1.16707105518482 -3.81273833167822 0.000137435595113003 0.00565752918851774 "FBXL7_HUMAN" "chr_09"
"evgLocus_83033" 45.0908978218178 -4.71802463251357 1.23863352096845 -3.80905615151177 0.000139498278368037 0.00572277354989971 "AKT1_DROME" "chr_16"
"evgLocus_253997" 694.378574651676 -6.03038994221946 1.58378636810335 -3.80757788024221 0.000140334550880723 0.00573743203071735 "TBB1_MANSE" "chr_26"
"evgLocus_373703" 220.172389743122 6.1209116792282 1.60906041838299 3.8040284934604 0.000142361794215414 0.00578351303721996 "." "chr_10"
"evgLocus_406536" 151.513580689208 4.41336218590737 1.16045452779637 3.80313237631817 0.000142877957654701 0.00578351303721996 "REEP2_DANRE" "chr_18"
"evgLocus_673378" 24.568357125713 5.26522268238233 1.38446397145239 3.80307670762914 0.000142910080892989 0.00578351303721996 "STAM1_HUMAN" "chr_01"
"evgLocus_238552" 68.2282354255241 -5.68416500185587 1.49539740990341 -3.80110662504292 0.000144051293111013 0.00581006882214421 "." "chr_Z"
"evgLocus_43" 48.9003066955806 -4.36269183608988 1.14808440698869 -3.79997481851774 0.000144710791866404 0.00581708246901897 "NPC1_PIG" "chr_05"
"evgLocus_421769" 29.7311518564338 -4.41647715363199 1.16333463108221 -3.79639446435415 0.000146815821482072 0.00588196229275498 "RFIP3_HUMAN" "chr_07"
"evgLocus_132665" 59.9949453689547 6.57087719419574 1.73287423998665 3.79189501613594 0.000149502116270705 0.00589107187765385 "SERA_MANSE" "chr_13"
"evgLocus_223253" 497.024496233244 -7.05931159369586 1.86054976629956 -3.79420734750681 0.00014811586310696 0.00589107187765385 "FAS3_DROME" NA
"evgLocus_535133" 66.1527052881773 6.71172709301674 1.76951475647721 3.79297605089126 0.000148852517492333 0.00589107187765385 "." NA
"evgLocus_603692" 12.04341846213 -4.97038328408484 1.310660623951 -3.79227329581442 0.000149274503298712 0.00589107187765385 "DPYS_HUMAN" "chr_28"
"evgLocus_880696" 53.4598137498866 -4.83057092260977 1.27290316720592 -3.79492411289468 0.000147688622111482 0.00589107187765385 "RDGC_DROME" "chr_17"
"evgLocus_423277" 15.1562803131378 -4.87631459650419 1.28739701935422 -3.78773177442204 0.000152028843348602 0.00597099512941937 "." NA
"evgLocus_665427" 3221.2028871278 6.0558470116658 1.60043483295624 3.78387603603937 0.00015440474998949 0.0060444918304709 "RS21_PLUXY" NA
"evgLocus_825381" 441.291403452474 5.00323060894804 1.32394359894091 3.77903606539613 0.000157436623142266 0.00614310523980849 "ACE_DROME" "chr_06"
"evgLocus_474798" 622.942436075665 -5.69564119064639 1.5079525268976 -3.77706929697871 0.000158684591397824 0.00617169714400825 "VAT1L_HUMAN" "chr_14"
"evgLocus_582412" 56.6310108266579 -5.28885943168951 1.40079037372347 -3.77562519767399 0.00015960683269515 0.00618747653351197 "VAT1L_HUMAN" "chr_14"
"evgLocus_43627" 230.326671463034 -6.98778624034618 1.85130301202842 -3.77452323846751 0.000160313964369366 0.00619484186832461 "." NA
"evgLocus_262473" 252.263532196686 -5.46136715893351 1.44783256877913 -3.7720985676809 0.000161880278764383 0.00623525356694067 "ST1B1_CHICK" "chr_20"
"evgLocus_223018" 76.5329554916012 -5.68198813531871 1.50755161393847 -3.76901731442186 0.000163891519831708 0.00626524629818559 "." "chr_Z"
"evgLocus_469483" 229.5975533346 -5.82811156924757 1.54653135195833 -3.76850528239701 0.000164228010487543 0.00626524629818559 "ADRL_DROME" "chr_27"
"evgLocus_826995" 76.9659330268795 -6.24621471105748 1.65732430576224 -3.76885482783329 0.000163998230362978 0.00626524629818559 "HSDL2_XENLA" "chr_15"
"evgLocus_642713" 42.8477087518421 -5.04207711561275 1.33832741269087 -3.76744664108393 0.000164925777115746 0.0062718916954588 "EIF3B_BOMMO" "chr_15"
"evgLocus_312129" 22.0699290412256 5.10906227532222 1.35661288417455 3.76604286670247 0.00016585532829194 0.00628728157471251 "." "chr_29"
"evgLocus_628770" 11678.4617106741 -6.85282032732064 1.82083428184402 -3.76356069064151 0.000167511049536623 0.00633001533879876 "." "chr_04"
"evgLocus_25577" 330.811558260989 5.85761246043873 1.55931773765768 3.75652268872263 0.000172290657842946 0.00649015657327247 "." "chr_10"
"evgLocus_253049" 324.726160772194 -4.3401104293541 1.15698328533592 -3.75123001720287 0.00017596917050091 0.00660794574743071 "." "chr_05"
"evgLocus_222534" 303.20730750074 5.72986811635612 1.52802456147302 3.74985341258685 0.000176937970996364 0.006623562358017 "." "chr_03"
"evgLocus_807951" 82.6939212214223 4.54384477898782 1.21339562797794 3.74473475445095 0.000180584457171147 0.00673900689237746 "." "chr_19"
"evgLocus_12984" 15503.9693072161 6.43565371655413 1.72111900444888 3.73922645669404 0.000184587387104663 0.00684573470627477 "." "chr_16"
"evgLocus_280838" 167.980664110986 6.4705802049507 1.73032366352726 3.73952014951956 0.000184371869621851 0.00684573470627477 "SERA_MANSE" "chr_13"
"evgLocus_12450" 62.2329537432492 -5.81487207297102 1.55937124409127 -3.72898506048806 0.000192252548301979 0.00706439655248284 "TCPA_DROME" "chr_03"
"evgLocus_25326" 12761.7335469022 -6.04098083352582 1.61970454919524 -3.72968072265237 0.000191722553910204 0.00706439655248284 "LIX1_DROME" "chr_10"
"evgLocus_808114" 56.8695801209704 4.46168190735055 1.19642807856805 3.7291685035431 0.000192112657600507 0.00706439655248284 "ADAB_BACSU" "chr_12"
"evgLocus_829081" 91.3137438290688 -5.7629851723894 1.5474353089458 -3.72421718638143 0.000195922207118808 0.00717722360573762 "MOGT1_XENTR" "chr_06"
"evgLocus_237716" 60.8045220577452 -4.52736498636964 1.21662988728173 -3.72123439814959 0.000198251310881342 0.00724040382026705 "CTNS_DROME" "chr_13"
"evgLocus_447580" 37.1661549315963 -5.2281241440694 1.40568998518848 -3.71925829959469 0.000199808642789039 0.0072750994892702 "RGL1_HUMAN" "chr_01"
"evgLocus_24356" 54.967369640357 -4.75824370393795 1.27989609668674 -3.71767967435451 0.000201060982814734 0.00727525291822685 "EIF3B_BOMMO" "chr_15"
"evgLocus_252328" 94.7436309633979 -4.49349019381799 1.20891560881882 -3.71695936510274 0.000201634858406487 0.00727525291822685 "GOR_PANTR" "chr_12"
"evgLocus_57" 35.8650509714337 -5.00786587299034 1.34699770503112 -3.71779837061758 0.000200966564031038 0.00727525291822685 "SMC1A_BOVIN" NA
"evgLocus_398742" 52.1756620047121 -5.39118535670279 1.45092834995412 -3.71567993476265 0.000202657985650003 0.00729021024054469 "KATL1_SORAR" "chr_09"
"evgLocus_104898" 73.7400450143664 6.2814856186455 1.69358777898835 3.70898142781691 0.000208094689330232 0.00746146168988984 "." "chr_03"
"evgLocus_242390" 54.8059925984063 -5.74550461602528 1.54957010648459 -3.70780553392305 0.000209063101173426 0.00746146168988984 "TBB1_MANSE" "chr_26"
"evgLocus_821945" 1691.52582035882 -5.92935687982174 1.5992723463813 -3.70753417530054 0.000209287179881709 0.00746146168988984 "DPS1_HUMAN" NA
"evgLocus_41632" 47.1948155009468 -5.81831535115027 1.56974091788709 -3.70654500042075 0.000210105918048188 0.0074684237160215 "SYTC_MOUSE" "chr_14"
"evgLocus_197006" 28.0240691383667 -4.55967162104743 1.23113212480902 -3.70364116829034 0.000212526825149581 0.00748782011313775 "B4GA1_DANRE" "chr_11"
"evgLocus_535505" 25.6548481738335 5.32851601808568 1.43850164736053 3.70421266312961 0.000212048312687782 0.00748782011313775 "AMPE_HUMAN" "chr_19"
"evgLocus_543098" 106.72616423794 -5.39112082508161 1.45557131119174 -3.70378337607358 0.000212407659934783 0.00748782011313775 "STUB_DROME" "chr_24"
"evgLocus_251874" 56.0341237605872 -5.79922462089119 1.56642158310329 -3.70221189713318 0.000213727996479556 0.00750656753926567 "TCPA_DROME" "chr_03"
"evgLocus_321128" 27.7333736602421 5.44415563480753 1.47078941572825 3.70151945383146 0.00021431222125627 0.00750656753926567 "TXND_THEPA" NA
"evgLocus_197433" 1656.99170023109 -5.84781498768992 1.58274715095337 -3.69472469697228 0.000220125159317851 0.00768769470398989 "AVT1B_ARATH" "chr_Z"
"evgLocus_686123" 80.7333917295497 -5.52403731726606 1.49587147096591 -3.69285558584728 0.00022174996129173 0.00772192670440011 "ANK3_HUMAN" "chr_28"
"evgLocus_609892" 967.945620297902 -4.23477879854662 1.14807351023503 -3.68859551308671 0.000225495375334549 0.00780696272003632 "." "chr_10"
"evgLocus_705697" 59.2834747271554 6.55401366266466 1.77669414693292 3.68888121457413 0.000225242343293217 0.00780696272003632 "PPAF2_HOLDI" NA
"evgLocus_356556" 194.996470640887 -6.74419780510345 1.82932100376756 -3.68672189911639 0.000227161368719357 0.00784197704867198 "HGNAT_MOUSE" "chr_17"
"evgLocus_251792" 168.425965479101 -5.90880327915595 1.60408688112629 -3.68359304516421 0.000229969286060289 0.00787086307918916 "ESTF_MYZPE" "chr_14"
"evgLocus_261697" 309.237933869972 -6.37440157738565 1.73040515523114 -3.6837624749992 0.000229816404744044 0.00787086307918916 "TRFL_HORSE" "chr_29"
"evgLocus_362754" 5444.12044447722 -7.87270088453888 2.13676366070989 -3.68440414319071 0.000229238273700281 0.00787086307918916 "." "chr_29"
"evgLocus_456268" 20.7363926187742 5.0202538593757 1.36384761566025 3.68094925102418 0.00023236725532534 0.00792188654760211 "COPZ1_BOVIN" "chr_24"
"evgLocus_804631" 9.95575551108466 -4.68141354947769 1.2719525662291 -3.68049381224684 0.000232782708469483 0.00792188654760211 "." NA
"evgLocus_721437" 49.6565745656528 -4.88155452197816 1.32681790516874 -3.67914429173861 0.000234017843252987 0.0079413590490865 "DNJC3_HUMAN" "chr_11"
"evgLocus_119466" 264.869484963714 5.70450982737966 1.55081639218763 3.6783914950323 0.000234709502093214 0.00794233086320513 "DHGL_DROPS" "chr_19"
"evgLocus_253484" 7016.28154628591 -6.96207049440993 1.89435461212631 -3.67516749495775 0.000237693423871902 0.00802064654806062 "." "chr_29"
"evgLocus_51814" 91.125841370896 -5.99978887679304 1.63418178862969 -3.67143295717672 0.00024119435149442 0.00811591892289791 "CTNS_DROME" "chr_13"
"evgLocus_251577" 90.7511649419766 -5.98646735720587 1.63186023103939 -3.66849270748689 0.000243984652084976 0.00818681273760765 "E41LA_MOUSE" "chr_10"
